"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
0.06,2.96,0.55,0.08,0.19,0.19,3203.24,319.75,2977.99,NA,0.98,46.45,47.57,0.06,97.9,2.07,0.03,NA,0,0,0,0.69,24.83,3.26,0.07,0.19,0.19,1730.93,190.67,1601.83,NA,0.97,35.16,36.16,0.69,97.23,7.09,0.03,NA,0,0,0,0.59,14.55,4.21,0.16,0.26,0.26,2606.92,243.53,2472.62,NA,0.96,23.73,24.73,0.59,95.96,4.73,0.05,NA,0,0,0
20.82,51.24,15.27,1.07,1.41,1.68,137.13,52.9,156.68,42.83,0.59,1.46,2.46,26.93,59.36,35.08,NA,8685,0,4.48,17.75,28.65,41.59,19.18,4.54,7.83,8.94,243.73,53.33,16.19,17.97,0.31,0.45,1.45,36.51,31.11,103.77,2.33,NA,0,5.26,14.28,0.7,1.02,0.56,3.54,4.27,4.6,289.45,32.11,44.41,14.77,0.31,0.46,1.46,8.98,31.36,36.51,2.95,NA,0,6.58,17.23
-45.01,-45.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-45.01,0,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,23.82,92.61,NA,0.07,0.48,0.48,224.32,67.29,164.8,NA,0.74,2.89,3.89,46.18,74.28,35.62,0.42,NA,0,10.94,29.82
59.42,1614.48,14.93,0.21,0.23,0.78,91.47,1.86,83.98,48.63,0.96,26.13,27.17,96.23,96.32,70.91,0.16,18210.33,3.27,9.25,35.77,-71.63,105.69,-24.85,0.15,0.16,0.5,126.29,2.35,209.53,72.67,1.68,-2.48,-1.48,-28.53,167.78,-37.21,-4.39,NA,0,14.96,-261.9,39.46,128.26,6.96,0.23,0.34,1.39,64.18,4.64,43.37,45.72,0.69,2.25,3.25,103.21,69.23,67.05,6.52,NA,0.02,11.24,54.29
12.16,78.19,4.74,0.15,0.16,0.99,141.98,1.58,118.2,99.71,0.84,5.43,6.43,20.09,84.45,14.4,0.99,6710,0,3.1,38.36,-24.1,-3570.37,-16.1,0.07,0.09,0.91,243.18,3.17,224.41,183.86,0.99,147.15,148.15,-17.57,99.32,-24.26,0.47,NA,5.81,3.17,-32.78,12.93,81.49,6.97,0.09,0.17,0.87,196.3,13.33,163.15,113.85,0.84,5.3,6.3,18.73,84.13,17.68,0.59,NA,0,2.3,18.19
1.36,35.61,0.82,0.1,0.93,1.05,220.38,169.95,205.7,24.51,0.96,25.26,26.25,24.61,96.19,1.53,4.44,11467.71,0,14.08,90.54,5.66,55.18,4.06,0.15,1.02,1.13,261.07,198.14,226.96,23.96,0.9,8.75,9.75,28.16,89.74,6.56,11.05,NA,0,11.73,39.35,1.25,8.19,0.7,0.3,1.09,1.21,204.81,129.18,165.28,20.57,0.85,5.53,6.54,29.4,84.61,1.86,15.56,NA,0,11.65,68.66
-7.45,137.1,-52.1,0.22,0.23,0.23,2545.56,20.53,2654.4,NA,1.05,-19.4,-18.4,-7.45,105.43,11.07,-0.07,NA,0,0,0,-7.43,-493.76,-37.17,0.26,0.27,0.27,1821.06,16.07,1773.95,NA,0.98,65.46,66.46,-7.43,98.5,17.77,0.02,NA,0,0,0,-33.33,106.38,-995.01,0.22,0.27,0.27,10865.33,688.8,14113.18,NA,1.31,-4.19,-3.19,-33.33,131.34,-0.16,-0.48,NA,0,0,0
-50.1,296.86,-11.65,0.85,0.85,0.85,84.66,NA,97.85,NA,1.17,-6.93,-5.93,-50.1,116.88,-42.86,NA,NA,0,0,0,41.46,1149.19,2.22,0.32,0.35,0.35,19.46,0.52,4.4,NA,0.96,26.72,27.72,41.46,96.39,65.84,0.05,NA,73.54,0,0,-0.22,-67.35,-0.06,0.19,0.78,1.07,101.03,42.57,72.67,21.72,1,302.01,303.01,-0.22,99.67,5.69,0.02,NA,0,0,0
20.56,28.8,25.54,2.14,2.75,2.75,452.19,74.07,48.48,NA,0.29,0.4,1.4,50.36,28.61,80.93,2.92,19259,16.31,37.02,48.42,23.52,27.83,32.14,5.23,5.62,5.62,497.46,27.29,22.39,NA,0.15,0.18,1.18,48.8,15.48,168.55,4.57,NA,9.96,34.55,42.19,19.65,23.6,31.83,3.42,5.2,5.2,589.49,167.33,67.4,NA,0.17,0.2,1.2,38.78,16.72,132.93,5.06,NA,4.5,30.97,39.8
5.24,9.43,31.81,1.32,2.23,2.25,2211.08,889.41,971.76,19.55,0.44,0.8,1.8,5.24,44.44,11.79,NA,NA,0,0,0,-0.12,-0.22,-2.85,1.75,2.19,2.21,8655.8,1716.9,3870.18,74.6,0.45,0.83,1.83,-0.12,45.21,-0.27,NA,NA,0,0,0,2.75,4.94,37.24,2.21,2.24,2.26,4924.97,75.12,2154.48,41.07,0.44,0.79,1.79,3.07,44.23,6.22,NA,NA,0,4.28,6.76
-34.58,141.48,-7.76,0.19,0.33,0.72,81.73,13.95,98.1,39.02,1.24,-5.09,-4.09,23.15,124.44,-22.74,-1.98,NA,0,12.96,149.53,18.35,-326.67,4.3,0.44,0.66,0.92,85.39,18.96,86.61,22.85,1.06,-18.8,-17.8,71.02,105.62,23.21,-0.85,NA,0,12.36,61.15,17.73,150.38,3.43,0.61,0.79,1.15,70.51,10.61,59.67,21.9,0.88,7.48,8.48,74.51,88.21,25.48,10.78,NA,0,11,65.42
-111.48,106.28,-75.38,0.04,0.07,0.49,246.14,18.5,498.78,208.93,2.05,-1.95,-0.95,-111.48,204.9,-54.41,NA,NA,0,0,0,5.95,-35.97,5.12,0.03,0.37,0.86,313.09,124.96,360.9,175.33,1.17,-7.04,-6.04,5.95,116.55,5.11,NA,NA,0,0,0,0.96,-12.66,1.3,0.03,0.52,0.87,494.41,255.2,388.32,184.41,1.08,-14.21,-13.21,0.96,107.57,0.89,NA,NA,28.16,0,0
14.32,24.94,10.65,1.92,2.08,2.34,270.86,18.76,114.1,29.9,0.43,0.74,1.74,21.83,42.59,33.61,NA,5118,0,5.59,26.65,2.17,5.16,2.86,1.14,1.33,1.73,480.39,20.88,275.35,110.09,57.96,137.84,2.38,17.16,57.96,3.74,NA,NA,0,19.78,75.15,-37.1,-228.79,-67.5,0.93,0.96,1.19,662.23,13.26,548.74,130.34,83.78,516.64,6.17,-32.2,83.78,-44.28,NA,NA,0,8.93,-17.23
0.26,0.99,0.08,0.97,1.35,1.35,113.82,32.14,83.31,NA,0.74,2.85,3.85,0.26,74.01,0.35,NA,NA,0,0,0,-3.73,-4.4,NA,6.54,6.54,6.54,NA,NA,NA,NA,0.15,0.18,1.18,-3.73,15.28,-24.38,NA,NA,0,NA,0,28.76,38.71,NA,2.2,4.1,4.1,944.86,432,228,NA,0.26,0.35,1.35,28.76,25.68,112,NA,NA,0,0,0
13.2,30.25,8.33,1.59,2.82,3.03,229.68,62.39,51,11.18,0.56,1.29,2.29,17,56.37,43.64,2.24,34002.7,0,2.4,11.28,25.55,37.1,13.75,1.81,2.92,3.08,195.87,49.81,45.11,7.14,0.31,0.45,1.45,30.56,31.13,111.15,2.73,NA,0,1.82,7.04,20.61,25.04,10.68,1.72,3.6,3.91,188.68,60.94,32.42,10.05,0.18,0.22,1.22,25.89,17.7,160.87,2.61,NA,0,1.89,8.93
-4.44,-71.06,-27.63,0.02,0.15,0.83,1999.71,258.61,2102.67,1466.94,0.94,15.02,16.02,-4.44,93.76,9.28,0.29,NA,0,0,0,-5.59,174.53,-3.94,0.03,0.14,0.9,256.25,27.04,261.55,200.77,1.03,-32.22,-31.22,-5.59,103.2,-5.42,-0.47,NA,0,0,0,2.63,484.79,1.88,0.07,0.44,0.97,259.79,94.58,255.54,135.26,0.99,183.33,184.33,3.06,99.46,3.76,0.16,NA,0,0.31,5.09
35.16,51.05,8.69,1.59,1.94,2.9,89.93,9.51,27.19,26.46,0.31,0.45,1.45,45.25,31.12,121.05,11.86,26979,0,2.49,20.6,29.74,36.26,6.34,2.13,2.59,5.53,77.57,6.16,13.25,38.91,0.18,0.22,1.22,41.63,17.96,179.91,23.95,NA,0,1.82,18.29,23.34,27.13,5.16,3.87,4.91,7.29,80.48,11.22,10.73,25.55,0.14,0.16,1.16,35.15,13.98,182.26,121.09,NA,0,1.9,20.39
0.92,22.02,0.38,0.02,0.13,1.02,151.61,15.56,130.48,129.35,0.96,23.04,24.04,7.55,95.84,1.12,2.26,11993.75,8.82,2.76,74.64,6.29,58.52,0.69,0.14,0.56,1.1,39.96,13.89,33.76,18.51,89.25,830.55,9.31,12.1,89.25,8.08,2.86,NA,0,0.43,24.46,14.17,60.11,1.51,0.7,0.97,1.34,38.67,3.41,27.44,10.07,76.42,324.14,4.24,20.31,76.42,19.89,7.86,NA,0,0.5,17.44
7.99,18.54,2.38,0.89,0.91,1.73,108.46,1.33,51.93,43.38,0.57,1.32,2.32,46.44,56.88,23.56,4.28,12385.9,4.53,11.46,64.53,11.09,19.35,2.85,1.41,1.42,2.22,93.56,0.34,34.91,29.49,0.43,0.75,1.75,46.9,42.7,40.86,9.03,5987.63,2.85,6.47,41.58,5.08,11.41,1.8,0.6,0.62,1.59,128.92,1.2,48.94,54.05,0.56,1.25,2.25,36.47,55.51,17.55,2.2,NA,16.17,7.85,50
51.04,58.07,20.63,6.49,8.5,8.5,147.08,34.46,17.11,0,0.12,0.14,1.14,106.93,12.1,421.94,NA,18436,0,22.58,45.23,35.48,56.19,19.59,2.22,2.74,2.74,201.01,37.85,72.47,NA,0.37,0.58,1.58,81.6,36.86,96.26,NA,NA,0,25.47,49.78,19.65,28.39,13.78,2.83,3.3,3.3,255.36,35.47,76.59,NA,0.31,0.45,1.45,96.48,30.81,63.77,NA,NA,0,53.9,107.02
-1.15,-1.55,-10.23,0.01,0.26,0.26,3244.81,44.01,160.45,NA,0.25,0.34,1.35,-0.06,25.97,14.04,0.98,115361.67,4.07,9.72,16.68,-1.67,-2.19,NA,0.01,0.08,0.08,3345.27,39.76,486.74,NA,0.23,0.3,1.32,-0.39,23.08,13.91,0.86,NA,1.39,8.76,14.32,-2.62,-3.13,NA,0.06,0.11,0.11,3189.5,22.11,487.54,NA,0.15,0.19,1.2,-1.24,15.49,18.56,0.87,NA,0,8.9,17.2
30.14,50.5,0.77,2.48,2.48,2.48,9.32,NA,3.72,NA,0.4,0.68,1.68,30.14,40.32,74.75,NA,NA,0,0,0,5.82,15.33,0.68,0.62,1.61,1.61,42.25,25.59,25.92,NA,0.62,1.63,2.63,5.82,62.03,9.38,NA,NA,0,0,0,10.86,56.16,0.1,1.24,1.24,1.24,3.48,NA,2.78,NA,0.81,4.17,5.17,10.86,80.66,13.47,NA,NA,0,0,0
24.7,34.07,5.51,0.65,0.9,1.4,81.22,5.62,21.97,10.95,0.28,0.38,1.38,83.25,27.51,105.79,1.17,8930.73,0,13.06,60.56,21.95,33.31,7.37,1.92,2.13,2.42,122.16,8.5,40.69,11.83,0.34,0.52,1.52,58.83,34.1,71.6,3.55,NA,0,12.38,63.71,16.7,21.2,5.81,1.62,4.21,4.59,126.58,20.35,26.39,9.99,0.21,0.27,1.27,50.73,21.25,84.26,23.61,NA,0,11.84,54.03
66.07,67.21,31.32,17.38,59.29,59.29,172.55,120.63,2.88,NA,0.02,0.02,1.02,66.07,1.69,3917.84,NA,NA,0,0,0,40.14,63.9,NA,0.95,2.62,2.62,181.57,108.5,65.04,0,37.18,59.18,1.59,61.65,37.18,107.98,NA,NA,0,7.89,18.31,8.89,26.38,NA,0.13,1.44,1.45,138.85,118.85,90.71,0.43,66.28,196.58,2.97,20.57,66.28,13.42,NA,NA,0,3.18,19.02
1.59,2.73,0.87,0.6,1.66,2.86,197.78,40.57,22.16,46.32,0.42,0.71,1.71,10.85,41.64,33.55,1.82,32478.67,25.25,5.03,31.48,3.01,5.31,1.6,0.74,1.44,2.2,193.19,35.79,22.53,38.93,43.33,76.45,1.76,12.1,43.33,29.78,1.79,NA,27.24,3.56,27.41,11.06,21.53,4.34,0.4,1.08,1.55,142.88,33.07,25.57,22.46,48.6,94.57,1.95,18.17,48.6,38,1.4,NA,26.91,2.09,17.64
0.89,2.29,1.49,0.33,1.49,1.55,610.61,400.24,331.7,23.96,0.61,1.58,2.58,8.58,61.18,7.74,3.97,10343.33,5.76,12.9,29.41,1.47,3.95,2.11,0.13,1.13,1.18,524.69,308.04,309.23,15.71,0.63,1.69,2.69,8.34,62.89,5.47,1.36,NA,2.94,7.3,32.24,5.05,12.31,3.51,0.21,1.29,1.31,253.07,132.57,122.56,2.46,0.59,1.44,2.44,5.48,58.98,14.62,1.42,NA,9.94,0.22,1.19
-15.92,61.94,-29.12,0,0,1.75,665.73,NA,224.79,397.22,1.26,-4.89,-3.89,-2.08,125.71,14.08,1.63,1196,0,25.32,602.05,-26.86,48.51,-47.61,0.19,0.2,0.57,645.27,5.43,726.35,363.24,1.55,-2.81,-1.81,-16.58,155.36,3.69,-4.57,NA,41.54,12.72,-48.19,1.4,-1.92,2.25,0.09,0.09,0.5,586.17,6.54,783.74,407.22,1.73,-2.37,-1.37,31.27,172.81,2.22,-5.27,NA,37.59,25.69,-275.8
9.13,16,2,0.21,1.26,2.09,79.72,33.76,33.2,27.73,0.43,0.75,1.75,46.87,42.95,41.27,5.79,14455,0,8.27,68.11,5.25,11.67,1.39,0.23,0.93,1.51,96.38,34.81,37.59,29.52,0.55,1.22,2.22,39.92,55.03,20.11,2.4,NA,14.37,9.18,80.65,14.37,27.2,3.63,0.45,1.26,1.98,91.99,32.79,33.13,29.75,0.47,0.89,1.89,50.19,47.18,39.16,5.51,NA,9.27,9.05,75.03
6.52,26.3,2.43,0.31,0.71,1.37,135.8,36.31,90.75,60.9,0.75,3.04,4.04,12.45,75.22,13.93,4.73,21686,4.9,2.21,32.7,12.69,31.97,3,0.21,0.41,1.52,86.11,10.49,50.52,56.14,0.6,1.52,2.52,27.32,60.3,29.43,4.17,NA,0,3.46,42.72,22.46,47.83,4.04,0.14,0.57,1.8,65.51,14.75,34.2,42.01,0.53,1.13,2.13,42.89,53.04,49.31,9.47,NA,0,3.68,35.86
1.69,6.93,0.98,0.53,1.32,1.32,210.47,124.51,157.45,NA,0.76,3.11,4.11,1.69,75.64,2.23,NA,NA,0,0,0,0.11,0.48,0.17,0,1.32,1.32,529.74,17.14,398.38,NA,0.76,3.17,4.17,0.11,76.04,0.15,NA,NA,0,0,0,-2.17,-9.7,-4.9,0,1.29,1.29,823.11,31.45,632.33,NA,0.78,3.48,4.48,-2.17,77.68,-2.79,NA,NA,0,0,0
9.82,12.92,4.94,0.06,4.57,4.6,182.95,92.23,39.24,1.52,0.24,0.32,1.32,21.82,23.99,42.31,NA,8489.5,0,4.25,28.15,1.96,3.25,0.84,0.13,2.64,2.66,154.8,82.77,57.52,1.1,0.4,0.65,1.65,13.25,39.55,4.97,NA,9170.17,0,3.39,38.34,0.83,1.46,0.31,0.13,2.39,2.43,137.73,73.14,55.82,2.22,0.43,0.76,1.76,18.57,43.17,1.92,277.87,15139.5,0,4.78,50.13
41.5,50.4,27.16,1.59,5.66,5.66,198.92,169.26,41.6,NA,0.18,0.21,1.21,41.5,17.66,235.01,NA,NA,0,0,0,9.26,11.43,4.4,-0.1,5.28,5.28,173.03,174.44,32.44,NA,18.95,23.39,1.23,9.26,18.95,48.87,NA,NA,0,0,0,0.33,1.07,1.08,0.26,1.45,1.45,1186.77,966.28,397.56,NA,69.14,224,3.24,0.33,69.14,0.48,NA,NA,35.26,0,0
0.64,86.08,0.63,0.01,0.65,1,359.01,8.2,351.29,123.3,0.99,133.56,134.59,10.14,99.26,0.65,2.17,NA,0,9.37,185.94,-3.18,117.16,-6.31,0.15,0.81,0.97,721.09,483.49,732.37,119.93,102.72,-3781.11,-36.81,5.06,102.72,-3.04,-30.93,NA,0,11.78,-2478.15,0.62,-34.38,0.87,0.05,0.83,0.98,509.49,401,512.6,74.14,101.81,-5624.67,-55.25,9.3,101.81,0.64,-33.01,NA,0,8.83,61.87
-4.8,-17.84,-0.5,0.78,0.85,1.39,37.53,1.82,26.68,14.63,0.73,2.71,3.71,30.9,73.07,-6.57,NA,6096,0.04,3.68,92.29,1.6,6.27,0.17,0.11,0.18,1.39,39.22,1.85,28,33.87,0.74,2.92,3.92,38.79,74.49,2.15,NA,NA,0,4.01,82.22,6.16,26.57,0.98,0.06,0.11,1.33,57.62,2.23,42.98,52.23,0.77,3.31,4.31,32.37,76.8,8.03,NA,NA,0,4.15,68.29
1.6,3.09,0.56,13.2,13.2,16.37,127.22,NA,3.36,10.79,0.47,0.9,1.92,1.6,48.03,76.02,1.7,NA,0,0,0,-84.23,-6892.52,-18.94,0.3,0.3,0.96,81.85,NA,53.37,34.75,0.99,80.83,81.83,-9.17,98.78,-29,0.92,NA,0,16.88,90.72,53.28,93.39,3.65,0.08,0.08,2.33,24.96,NA,10.6,23.88,0.43,0.75,1.75,294.68,42.95,390.31,NA,NA,0,16.55,50.11
7.3,11.54,16.18,2.72,2.72,2.72,806.96,NA,293.53,NA,0.37,0.58,1.58,7.3,36.78,19.84,NA,NA,0,0,0,23.23,30.92,52.26,2.83,4.02,4.02,819.02,240,201.59,NA,0.25,0.33,1.33,23.23,24.89,93.33,NA,NA,0,0,0,11.55,12.22,50.65,14.72,18.29,18.29,1596.36,308.21,86.31,NA,0.05,0.06,1.06,11.55,5.47,211.25,NA,NA,0,0,0
2.85,8.87,6.15,1.46,1.48,1.48,787.17,9.97,527.31,NA,0.68,2.12,3.12,2.85,67.9,4.19,NA,NA,0,0,0,4.11,11.83,NA,0.87,1.54,1.54,993.09,428.33,639.62,NA,0.65,1.88,2.88,4.11,65.28,6.29,NA,NA,0,0,0,6.27,18.39,NA,0.32,1.52,1.52,597.61,467.51,388.76,NA,0.66,1.93,2.93,41.84,65.92,9.51,NA,NA,0,43.61,59.37
1.16,16.4,1.44,0.18,1,1.33,450.4,115.16,141.38,47.05,0.93,13.13,14.13,9.51,92.92,3.46,0.44,12381.57,0,10.34,77.72,1.28,3.34,2.24,0.37,0.78,1.36,636.84,43.27,104.66,61.01,0.62,1.61,2.61,10.08,61.61,3.63,0.5,NA,0,11,50.44,1.2,3.75,1.24,0.86,1.17,1.48,375.86,17.15,10.77,16.87,0.68,2.11,3.12,8.36,67.63,6.02,0.63,NA,11.93,5.5,44.23
14.31,69.99,22.55,0.1,0.39,1.26,573.71,133.47,451.4,394.94,0.8,3.89,4.89,15.01,79.56,17.99,NA,NA,0,1.11,4.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.31,-1.35,-5.12,9.69,23.42,23.8,1418.44,384.92,28.02,10.63,0.03,0.03,1.03,-1.23,2.52,359.97,1.88,NA,0,0.34,0.83,19.98,21.9,32.8,8.39,8.66,8.73,597.75,13.47,49.45,3.42,0.09,0.1,1.1,20.12,8.78,357.33,3.43,NA,0,0,0,2.47,2.83,6.46,6.87,6.89,6.9,952.26,1.67,116.62,1.72,0.13,0.15,1.15,3.07,12.76,102.22,6.19,NA,0,0.5,1.07
-0.13,-0.22,-0.05,1.66,1.66,2.42,139.72,NA,57.17,43.66,0.41,0.71,1.71,114.82,41.48,-0.31,NA,7187,0,44.12,99.31,9.43,11.56,3.05,4.1,4.1,5.5,117.81,NA,21.17,29.69,0.18,0.23,1.23,150.33,18.44,51.13,NA,NA,0,45.6,89.58,15.93,16.82,10.92,19.33,19.34,20.77,249.54,0.19,11.88,16.97,0.05,0.06,1.06,92.63,5.27,302,NA,NA,0,52.58,75.9
6.5,10.57,1.63,1.27,1.59,2.61,91.43,11.2,34.65,35.83,0.38,0.63,1.63,107.32,38.47,16.9,NA,3275.33,0,25.33,89.8,12.85,15.81,2.86,1.96,3.11,5.5,81.13,NA,14.58,34.92,18.73,23.05,1.23,151.66,18.73,68.59,NA,NA,0,30.94,85.98,-0.32,-0.51,-0.11,0.6,1.8,2.74,123.54,53.68,44.55,41.97,37.19,59.21,1.59,95,37.19,-0.85,NA,NA,0,32.35,93.68
1.41,35.54,0.52,0.19,0.81,1.04,133.06,77.36,124.91,29.22,0.96,24.14,25.14,29.37,96.02,1.61,3.79,16650.4,0,10.22,91.29,4.73,61.09,1.87,0.2,0.83,1.06,143.94,82.61,130.09,29.6,0.92,11.9,12.9,27.42,92.25,5.43,3.58,NA,0,6.47,37.78,2,44.06,2.38,0.05,0.21,0.27,432.7,64.39,407.16,26.52,0.95,21.03,22.03,8.76,95.46,2.51,0.06,NA,0,5.82,49.83
0.53,2.26,0.14,1.38,2.19,3.38,97.69,22.98,28.56,34.68,0.77,3.28,4.28,32.92,76.65,0.69,NA,3389,47.09,8.69,97.93,1.76,8.98,0.63,0.41,0.69,0.97,131.21,28.39,71.57,29.15,80.38,409.79,5.1,12.15,80.38,2.78,0.88,NA,25.23,3.75,72.81,4.12,18.33,1.65,0.6,0.8,1.09,146.06,21.81,35.17,32.56,77.5,344.49,4.44,13.86,77.5,12.21,1.45,NA,53.15,3.91,37.02
1.19,1.49,0.29,4.92,4.92,4.92,89.2,NA,17.94,NA,0.2,0.26,1.26,17.66,20.33,5.83,NA,NA,0,4.04,93.29,11.37,12.98,1.74,8.08,8.08,8.08,55.68,NA,6.82,NA,0.12,0.14,1.14,11.37,12.38,91.84,NA,NA,0,0,0,23.42,27.7,8.8,6.42,6.47,6.47,136.83,1.04,20.92,NA,0.15,0.18,1.18,23.42,15.46,151.45,NA,NA,0,0,0
-21.09,18.6,NA,0.35,0.36,0.36,NA,NA,NA,NA,2.13,-1.88,-0.88,-21.09,213.36,-5.22,-4.72,NA,0,NA,0,28.33,-86.88,NA,0.19,0.75,0.75,NA,NA,NA,NA,1.33,-4.07,-3.07,28.33,132.61,25.06,NA,NA,0,NA,0,22.54,234.62,19.79,0.13,1.11,1.11,319.62,278.82,285.74,NA,0.9,9.41,10.41,22.54,90.39,24.94,NA,NA,0,0,0
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,8.75,22.11,NA,1.18,1.66,1.66,526.22,150.4,314.47,NA,0.6,1.53,2.53,8.75,60.42,14.48,NA,NA,0,0,0,7.72,20.9,10.92,1.59,1.59,1.59,514.39,NA,320.7,NA,0.63,1.71,2.71,7.72,63.04,12.25,NA,NA,0,0,0
-9.7,-9.7,-17.07,NA,NA,NA,468.3,4.73,NA,NA,NA,NA,1,-9.7,0,NA,NA,NA,0,0,0,38.17,42.89,28.2,9.02,9.09,9.09,268.88,2.14,29.24,NA,0.11,0.12,1.12,38.17,11,347.16,NA,NA,0,0,0,48.4,56.7,34.81,6.73,6.83,6.83,261.77,3.88,37.88,NA,0.15,0.17,1.17,53.65,14.63,330.82,NA,NA,0,3.77,7.81
6.84,87.56,4.03,0.02,0.69,0.83,214.46,41.42,160.29,25.16,0.92,11.81,12.81,15.72,92.19,8.7,0.58,NA,16.33,5.23,43.65,-27.6,106.47,-11.03,0.02,0.65,0.75,145.43,36.66,178.29,18.5,1.26,-4.86,-3.86,-7.82,125.92,-21.38,-4.63,NA,1.68,5.66,54.59,3.47,-14.53,1.42,0.02,0.65,0.76,149.03,114.96,175.14,21.1,1.24,-5.19,-4.19,24.69,123.88,3.14,-4.36,NA,4.96,6.24,56.96
18.19,114.61,22.48,0.03,1.19,1.19,449.83,432.3,374.1,NA,0.84,5.3,6.3,18.19,84.13,21.62,NA,NA,0,0,0,29.23,125.62,8.83,0.5,1.3,1.3,109.92,67.11,83.31,NA,0.77,3.3,4.3,29.23,76.73,38.1,NA,NA,0,0,0,-9.49,72.73,-4.58,1.41,1.45,1.45,175.57,4.99,119.46,NA,1.13,-8.67,-7.67,-9.49,113.05,-8.39,NA,NA,0,0,0
-307.69,-1761.9,NA,0.6,0.6,0.6,NA,NA,NA,NA,0.83,4.73,5.73,-307.69,82.54,-372.8,NA,NA,0,NA,0,-344.42,104.95,NA,0.23,0.23,0.23,NA,NA,NA,NA,4.28,-1.3,-0.3,-344.42,428.18,-80.44,NA,NA,0,NA,0,28.8,-63.29,NA,0.62,0.62,0.62,371.74,NA,534.95,NA,1.46,-3.2,-2.2,28.8,145.5,19.79,NA,NA,0,0,0
7.28,109.79,7.15,0.37,0.47,0.66,357.67,33.96,323.73,63.18,0.92,13.92,15.09,16.74,93.37,18,0.18,17752.83,0,9.3,32.35,3.91,124.35,3.63,0.04,0.13,0.36,338.29,30.89,321.29,72.86,0.97,30.83,31.83,14.38,96.86,14.04,0.05,NA,0,9.73,40.42,8.63,109.41,7.28,0.08,0.17,0.42,307.14,26.87,276.98,69.43,0.92,11.68,12.68,18.14,92.11,20.09,0.14,NA,0,8.03,28.52
5.98,6.09,3.16,55.97,55.97,55.97,180.47,NA,3.41,NA,0.02,0.02,1.02,5.98,1.79,334.02,NA,NA,0,0,0,25.25,27.19,15.11,14.05,14.03,14.03,217.83,-0.22,15.35,NA,0.07,0.08,1.08,25.25,7.13,354.37,NA,NA,0,0,0,-2.08,-2.22,-3.92,15.28,15.9,15.9,685.52,26.65,42.64,NA,0.06,0.07,1.07,-2.08,6.29,-33.13,NA,NA,0,0,0
19.01,26.14,1.24,2.54,2.54,2.54,23.73,0,5.84,NA,0.27,0.38,1.38,95.92,27.28,103.15,2,3009.25,0,5.01,67.61,-58.83,-201.76,-3.65,0.94,0.98,0.98,22.56,0.57,15.6,NA,70.84,242.94,3.43,12.04,70.84,-65.7,0.92,NA,0,4.39,191.18,10.51,45.98,1.04,3.26,1.12,1.12,36.15,-58.93,27.47,NA,77.14,337.46,4.37,50.71,77.14,23.18,1.61,NA,0,3.99,58.33
11.29,18.19,6.29,2.64,2.64,2.64,202.72,NA,69.48,NA,37.93,61.12,1.61,11.29,37.93,29.77,NA,NA,3.28,0,0,11.37,13.58,12.61,6.15,6.15,6.15,403.62,NA,53.97,NA,0.16,0.19,1.19,11.37,16.27,69.9,NA,NA,2.75,0,0,8.94,11.19,15.94,4.98,4.98,4.98,648.9,NA,121.7,NA,0.2,0.25,1.25,8.94,20.06,44.56,NA,NA,1.1,0,0
30.19,37.53,6.72,2.39,5.07,5.07,81.03,41.97,15.66,NA,0.2,0.24,1.24,30.19,19.55,154.46,NA,NA,0,0,0,21.97,27.72,NA,2.86,4.8,4.8,99.54,39.58,20.41,NA,0.21,0.26,1.26,21.97,20.74,105.96,NA,NA,0,0,0,16.93,25.54,NA,0.06,2.96,2.96,164.8,159.49,54.96,NA,0.34,0.51,1.51,16.93,33.72,50.21,NA,NA,0,0,0
33.39,97.24,3.84,0.24,1.48,1.5,41.88,33.56,6.54,0.7,0.66,1.91,2.91,62.13,65.66,51.47,26.67,463313.5,49.81,3.31,35.86,11.88,24.65,4.81,0.36,1.62,1.62,147.31,66.24,8.96,NA,51.81,107.53,2.08,16.75,51.81,23.36,1.17,NA,30.02,1.76,19.5,45.32,98.61,9.23,0.22,2.16,2.28,74.13,59.58,5.99,3.71,54.04,117.6,2.18,51.44,54.04,83.92,10.59,NA,33.8,0.88,13.43
