"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
36.15,42.54,26.79,2.9,3.07,3.08,269.76,6.88,40.08,0.17,0.15,0.18,1.18,54.62,15.02,291.14,1.6,15722,0,13.69,24.7,-1.07,-2.45,-3.45,0.79,1.04,1.05,1177.7,89.58,356.31,0.49,56.52,129.98,2.3,-0.09,56.52,22.09,0.64,NA,0,3.15,5.28,-15.4,-25.09,-14.66,0.46,0.46,0.46,346.61,NA,132.43,0.65,38.63,62.95,1.63,-2,38.63,57.78,0.75,NA,0,12.76,30.4
0.26,1.89,0.24,3.2,5.07,5.45,332.86,113.54,60.44,22.82,0.86,6.28,7.28,23.87,86.26,0.3,NA,8618,0,21.59,94.86,9.45,30.32,6.32,1.78,2.81,3.73,243.35,66.1,64.49,59.76,0.69,2.21,3.21,47.33,68.83,13.73,NA,NA,0,25.32,71.42,-20.46,-202.03,-19.87,0.85,3.38,5.57,353.48,158.51,62.74,137.7,0.9,8.88,9.88,15.87,89.87,-22.76,NA,NA,0,35.28,167.61
-30.79,-1070.96,NA,0.06,0.06,0.06,NA,NA,NA,NA,0.97,33.78,34.78,-30.79,97.13,-31.7,0.03,NA,0,NA,0,-11.37,-1347.94,NA,0.38,0.62,0.62,211.98,47.28,200.4,NA,0.99,117.55,118.55,55.76,99.16,-7.64,0.03,NA,0,29.01,81.42,-11.52,-629.74,NA,0.53,0.58,0.58,182.75,7.43,166.35,NA,0.98,53.69,54.69,103.17,98.17,-2.38,0.05,NA,0,44.04,76.56
0.48,1.06,0.17,0.03,1.34,1.34,124.75,62.48,47.77,NA,0.54,1.2,2.2,0.48,54.48,4.61,1.27,-432,0,0,0,4.13,13.66,1.35,0.1,0.16,0.16,119.07,4.58,76.12,0,0.7,2.31,3.31,6.74,69.8,22.84,0.39,NA,0,0.64,8.36,1.74,4.36,0.42,0.72,0.72,1.34,88.04,NA,12.1,27.95,0.6,1.51,2.51,15.82,60.21,181.43,2.13,NA,38.16,2.53,37.36
0.54,1.26,1.51,0.26,0.44,0.69,1011.4,105.45,565.23,143.49,0.57,1.32,2.32,0.54,56.92,11.69,0.72,NA,0,0,0,9.06,20.42,27.45,0.44,0.72,0.88,1103.6,171.45,603.87,95.18,55.66,125.52,2.26,9.06,55.66,22.86,0.97,NA,0,0,0,4.38,8.83,13.55,0.72,1.01,1.19,1126.49,166.39,557.99,99.03,50.43,101.72,2.02,4.38,50.43,21.41,1.24,NA,0,0,0
24.3,40.11,9.78,0.74,1.72,1.94,146.47,54.28,55.4,12.52,0.39,0.65,1.65,48.65,39.41,74.04,2.53,20236.71,0,9.8,37.67,19.57,27.18,9.84,1.41,2.28,2.86,183.13,41.83,48.13,28.22,0.28,0.38,1.39,41.52,27.7,88.47,3.2,NA,0,7.56,27.89,15.64,21.48,9.29,1.34,2.31,2.68,216.13,54.08,55.62,20.76,0.27,0.37,1.37,32.98,27.18,76.93,2.47,NA,0,7.37,27.11
13.3,17.23,NA,2.84,3.88,4.11,117.31,24.97,24.17,5.58,0.23,0.3,1.3,116.76,22.81,109.15,5.48,NA,0,25.78,60.59,26.16,50.33,7.01,0.98,1.91,1.93,97.52,42.33,45.23,0.68,0.48,0.92,1.92,142.22,48.03,83.55,5.55,NA,0,21.94,50.5,40.73,64.17,17.04,1.78,2.34,2.36,152.31,30.73,44.8,1.02,0.37,0.58,1.58,107.22,36.53,117.45,4.39,NA,6.47,20,39.4
2.58,6.68,1.47,0.15,1.1,1.1,206.54,118.36,125.26,NA,0.61,1.59,2.59,4.8,61.34,9.46,1.19,NA,0,1.26,20.82,1.35,5.62,NA,0,1.07,1.07,177.16,142.95,132.66,NA,76.06,317.76,4.18,5.35,76.06,8.45,1.32,NA,0.32,1.41,11.81,1.19,3.5,NA,0.36,1.17,1.17,189.56,99.96,123.53,NA,65.95,193.69,2.94,9.61,65.95,12.39,1.53,NA,0,3.32,33.39
0.06,0.15,0.02,1.18,1.4,1.68,107.19,13.54,63.14,18.11,0.6,1.48,2.48,15.35,59.63,0.1,NA,1384,0,4.5,73.55,-45.99,3281.66,-14.07,0.66,0.8,0.99,111.39,15.54,111.62,20.94,1.01,-72.36,-71.36,-19.03,101.4,-45.35,NA,NA,0,8.25,-292.88,-8.77,86.09,-2.29,0.61,0.73,0.91,95.25,13.36,103.73,18,1.1,-10.82,-9.82,3.91,110.19,-7.96,NA,NA,0,3.32,93.66
-8.41,-9.5,-7.52,4.19,8.59,8.59,325.13,161.73,36.76,NA,0.11,0.13,1.13,-8.41,11.43,-73.6,NA,NA,0,0,0,-0.72,-108.51,-0.91,0.06,0.2,0.31,458.16,57.91,418.53,43.58,0.99,149.6,150.6,19.85,99.34,-6.57,0.1,NA,0,18.4,70.24,-1.84,-61.34,-1.15,0.03,0.19,0.3,228.07,34.76,217.07,23.76,0.97,32.28,33.28,25.54,97,2.66,0.04,NA,0,12.77,67.07
40.49,42.72,62.48,9.85,15.85,15.85,561.76,173.11,28.86,NA,0.05,0.06,1.06,44.64,5.23,901.17,5.37,NA,0,6.41,7.91,31.37,40.65,40.31,2.96,3.79,3.79,467.69,87.91,105.55,NA,0.23,0.3,1.3,36.88,22.82,173,5.71,NA,0,7.08,11.94,18.1,23.07,23.81,3.69,4.37,4.37,478.87,69.02,102.08,NA,0.22,0.27,1.27,23.7,21.55,124.43,13.49,NA,0,7.37,7.63
-24.01,-24.19,-200.25,2.83,13.61,73.18,3035.63,232.44,21.56,1301.97,0.01,0.01,1.01,-19.05,0.72,-3343.75,2.1,-34072,0,41.37,-26.78,1.72,4.96,9.52,0.01,0.17,0.48,2015.31,200.73,1302.49,407.29,0.65,1.89,2.89,4.49,65.36,7.91,0.5,NA,0,11.7,26.52,1.86,6.66,8.21,0.15,0.43,0.93,1608.41,165.64,605.68,302.06,0.41,1.47,3.59,4.2,41.07,4.52,0.43,NA,0,7.29,36.53
-4.89,-1357.65,-3.31,0.04,0.23,0.23,246.26,2.85,242.34,NA,1,276.42,277.42,-0.13,99.64,7.25,0,NA,0,3.22,34.44,-2.64,114.95,-1.93,0.53,1.66,1.66,266.55,51.09,45.85,NA,1.02,-44.62,-43.62,4.2,102.29,12.59,1.16,NA,0,5.01,29.86,1.25,-360.54,0.64,0.06,1.05,1.05,185.49,107.24,108.33,NA,1,-289.89,-288.89,6.49,100.35,12.59,1.07,NA,0,2.67,26.22
42.05,79.24,4.04,1.5,1.92,1.92,25.29,6.64,15.59,NA,0.46,0.87,1.88,216.29,46.93,91.39,4.09,8003.92,0,16.75,75.99,9.79,22.23,1.09,1.17,1.47,1.47,40.57,6.61,22.39,NA,0.56,1.27,2.27,179.04,55.97,21.32,2.45,NA,0,18.86,91.06,33.17,47.64,4.38,1.42,2.65,2.65,48.01,17.26,14.07,0.01,0.3,0.44,1.44,176.8,30.36,120.79,3.26,NA,0,18.94,75.64
-7.01,-60.59,-3.08,0.49,1.79,1.79,160.02,60.68,82.02,0.1,0.8,6.93,8.64,5.33,88.42,-4.23,5.28,24495.94,25.15,5.43,58.95,16.66,63.98,10.45,0.42,1.3,1.31,228.32,49.06,121.48,0.12,0.74,2.84,3.84,24.35,73.96,25.97,7.08,4398.61,19.54,3.49,15.23,13.4,34.04,9.33,0.05,1.37,1.44,253.27,67.44,139,10.31,0.61,1.54,2.54,21.83,60.62,26.47,2.91,NA,4.45,4.26,20.15
-13.72,-24.79,-11.11,0.26,0.7,1.1,294.89,55.63,125.09,50.88,0.45,0.81,1.81,22.04,44.67,30.43,1.08,7706.67,0,28.97,72.12,7.09,9.2,4.08,2.01,2.8,3.29,209.64,33.18,41.94,20.74,0.23,0.3,1.3,64.58,22.94,169.28,2.31,NA,0,33.11,58.12,13.24,16.01,7.34,2.86,3.01,3.33,201.75,4.54,30.68,9.92,0.17,0.21,1.21,63.95,17.34,242.39,1.7,NA,0,28.11,51.89
9.57,9.89,3.93,NA,NA,NA,39.8,NA,NA,NA,NA,NA,1.03,9.57,0,NA,NA,NA,0,0,0,-1.99,-4.21,-1.06,0.32,0.35,0.35,192.8,2.34,100.11,NA,0.53,1.11,2.11,38.47,52.63,44.31,0.58,NA,0,21.43,53.52,19.25,34.1,5.86,0.36,1.24,1.24,110.87,42.02,47.9,NA,0.44,0.77,1.77,57.65,43.54,114.13,1.23,NA,0,11.7,39.47
4.24,9.37,1.99,0.16,0.77,1.08,170.78,54.93,66.06,29.06,0.55,1.21,2.21,47.6,54.73,19.03,1.09,27171.36,14.19,20.34,61.31,-3.98,-10.97,-2.26,0.01,0.56,1,206.41,69.41,89.31,57.51,0.64,1.76,2.76,35.69,63.74,1.93,1,12240.36,18.94,16.06,65.15,3.91,9.3,1.82,0.04,0.67,1.15,169.21,60.5,71.02,45.44,0.58,1.38,2.38,50.48,57.91,14.47,1.24,NA,14.37,15.46,54.1
-7.9,-14.36,-1807.37,0,0,0,83258.84,0,5422.95,0,0.45,0.82,1.82,-7.9,44.98,-17.57,0.55,NA,38.39,0,0,29.71,30.49,NA,0.09,0.2,0.2,502.01,1.39,12.6,NA,0.03,0.03,1.03,29.71,2.54,1171,0.98,NA,0,0,0,60.38,113.23,NA,1.02,2.18,2.18,133.33,70.2,60.47,NA,0.47,0.88,1.88,266.77,46.67,129.38,NA,NA,0,53.86,54.18
-29.81,-29.81,-13.15,NA,NA,NA,153.89,NA,NA,107.81,NA,NA,1,-23.82,0,NA,NA,NA,0,1.96,-19.71,17.03,18.47,8.43,5.38,5.59,12.81,180.17,2.9,13.91,100.41,0.08,0.08,1.08,17.03,7.81,218.13,NA,NA,0,0,0,2.08,2.93,0.96,7.11,7.22,8.81,168.43,2.03,18.91,30.13,0.29,0.41,1.41,2.08,28.88,7.21,NA,NA,0,0,0
3.34,16.65,1.3,0.05,0.27,1.27,141.99,24.3,109.23,110.67,0.8,3.99,4.99,46.05,79.95,4.77,21.99,8928.75,0,16.66,89.21,6.95,27.42,2.22,0.02,0.33,1.37,116.27,25.86,82.92,86.17,0.75,2.94,3.94,56.64,74.64,9.73,23.02,6273.9,0,11.12,57.45,6.6,23.83,2.41,0.03,0.28,1.41,133.09,23.33,92.35,104.55,0.72,2.61,3.61,49.51,72.29,9.6,35.98,NA,0,11.09,56.93
2.47,4.6,10.93,0.33,9.5,11.37,1610.06,773.57,84.47,159.86,0.46,0.86,1.86,8.83,46.35,8.03,1.35,16414.59,0,28.15,98.08,23.08,36.34,132.29,0.74,5.63,8.47,2086.54,629.07,128.95,366.46,0.36,0.57,1.57,28.59,36.5,66.21,1.35,NA,0,22.21,50.49,12.9,18.46,39.23,1.21,4.25,6.06,1106.99,299.5,98.74,178.41,0.3,0.43,1.43,18.18,30.12,46.25,1.54,NA,0,11.33,20.73
-25.48,885.27,-3.24,0.68,0.97,0.97,42.54,13.61,47.03,NA,1.03,-35.74,-34.74,17.01,102.88,-24.77,NA,11706,0,5.4,80.45,-12.88,-25.51,-2.6,0.17,1.69,2.02,73.52,54.63,36.01,11.97,49.53,98.13,1.98,-12.88,49.53,-26,NA,NA,0,0,0,8.72,25.33,1.91,0.33,0.73,1.52,79.73,20.54,51.71,41.29,65.58,190.53,2.91,83.35,65.58,13.29,NA,NA,0,12.18,64.68
4.17,4.83,3.75,0.87,2.69,6.99,327.79,79.68,43.73,190.62,0.14,0.16,1.16,4.17,13.63,66.57,15.3,NA,0,0,0,6.34,7.81,2.48,1.45,1.88,4.96,142.12,11.25,26.07,80.31,18.83,23.2,1.23,9.52,18.83,50.15,10.55,NA,0,0.9,14.44,3.01,5.53,2.41,0.25,0.71,2.04,291,53.93,118.27,157.71,45.51,83.52,1.84,8.33,45.51,16.33,3.68,NA,0,3.14,27.48
5.43,12.43,3.7,1.78,1.78,1.78,247.54,NA,45.4,NA,0.56,1.29,2.29,53.81,56.29,9.65,NA,7273,37.75,32.9,72.83,7.88,10.95,NA,3.56,3.56,3.56,202.19,NA,56.11,NA,0.28,0.39,1.39,66.94,28.06,28.08,NA,NA,0,23,55.38,10.9,14.99,NA,3.66,3.66,3.66,242.49,NA,65.49,NA,0.27,0.38,1.38,78.71,27.31,39.9,NA,NA,0,33.42,59.08
-34.67,29.28,-24.27,0.01,0.2,0.23,254.84,76.01,391.38,8.24,2.18,-1.84,-0.84,-16.16,218.41,-2.67,-0.93,13264,0,12.96,84.06,-0.18,-3.68,-0.14,0.06,0.63,0.65,280.43,148.23,261.51,6.43,0.95,19.05,20.05,5.3,95.01,10.57,0.14,NA,0,3.01,22.07,3.8,52.38,2.28,0.05,0.82,0.85,218.3,92.44,119.91,4.34,0.93,12.77,13.77,11.43,92.74,14.12,0.83,NA,0,3.22,23.13
0.24,0.38,0.38,2.72,2.72,2.72,267.43,NA,212.83,NA,0.38,0.6,1.6,0.24,37.69,0.63,NA,NA,0,0,0,13.94,24.68,NA,0.3,0.59,0.59,235.16,28.27,95.94,NA,0.43,0.77,1.77,60.28,43.33,47.21,0.76,NA,0,18.79,41.17,12.92,19.06,NA,1.1,1.44,1.44,93.34,9.81,29.53,NA,0.32,0.47,1.47,43.97,31.99,102.06,1.28,NA,0,5.01,27.26
0.45,1.66,0.62,1.26,4.23,5.59,496.03,164.95,55.52,76.03,0.65,2.39,3.68,1.4,72.81,7.03,2.2,103017.65,0,1.29,10.88,-0.37,-1.35,-0.48,3.21,7.84,9.68,479.46,138.21,29.89,55.05,63.21,233.02,3.69,0.67,63.21,5.12,2.15,NA,0,0.97,-218.79,-0.32,-1.3,-0.63,2.63,6.69,6.81,707.97,228.42,37.81,7.06,63.47,254.85,4.02,0.72,63.47,10.23,1.8,NA,2.74,1.43,55.14
-0.19,-0.28,-0.18,0.49,1.4,2.62,353.43,67.39,48.42,91.82,0.32,0.46,1.46,43.25,31.6,19.43,1.76,12049.13,7.39,42.18,102.33,1.57,1.91,1.43,0.2,2.58,4.32,331.81,104.15,43.64,75.86,0.18,0.22,1.22,47.63,18,44.81,2.03,NA,0,28.85,55.79,11.71,16.17,12.45,0.26,1.19,2.57,386.91,90.35,85.05,135.04,0.28,0.38,1.38,49,27.56,58.93,2.15,NA,3.22,28.13,58.56
18.85,40.39,24.1,1.3,1.55,1.55,465.23,61.63,245.32,0,0.53,1.14,2.14,18.85,53.32,46.34,2.7,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.69,50.18,22.6,0,0.11,0.48,1753.05,167,1549.25,578.89,0.91,9.69,10.69,10.57,90.65,9.52,0.19,23871,0,28.31,42.54,-3.3,-52.72,-18.05,0.03,0.07,0.2,1990.28,69.24,1841.84,252.47,0.94,14.97,15.97,3.14,93.74,5.83,0.08,NA,0,25.95,49.58,0.59,8.18,3.68,0.04,0.13,0.27,2259.34,163.5,1977.47,290.1,0.93,12.79,13.79,7.2,92.75,10.26,0.1,NA,0,30.93,40.49
-1.4,-1.42,-1.03,71.16,79.52,79.52,230.4,27.49,3.29,NA,0.01,0.01,1.01,3.54,1.26,-111.11,NA,215,0,3.64,114.88,23.58,25.44,NA,12.18,13.59,13.59,444.74,45.02,32,NA,0.07,0.08,1.08,28.33,7.3,322.84,NA,NA,0,4.28,10.54,10.84,11.58,NA,13.86,14.52,14.52,242.47,10.14,15.31,NA,0.06,0.07,1.07,16.28,6.43,168.48,NA,NA,0,2.68,18.02
18.66,19.77,10.96,16.69,17.91,17.91,213.72,14.38,11.8,NA,0.06,0.06,1.06,18.66,5.58,334.2,NA,NA,0,0,0,-6.19,-6.7,-11.79,12.14,13.11,13.11,693.31,50.81,52.28,NA,0.08,0.08,1.08,-6.19,7.63,-81.15,NA,NA,0,0,0,25.29,26.81,5.57,16.85,17.55,17.55,80.11,3.17,4.51,NA,0.06,0.06,1.06,25.29,5.7,443.85,NA,NA,0,0,0
-0.07,-0.24,-0.05,0,0.2,1.02,266.38,35.66,181.81,150.32,0.7,2.37,3.38,19.33,70.38,4.68,1.02,14515.97,0,14.2,129.32,1.71,5.53,1.25,0,0.33,1.09,267.77,57.59,180.39,136.42,69.11,223.99,3.24,19.83,69.11,7.28,1.2,12203.6,0,9.48,79.09,-0.68,-1.89,-0.42,0,0.26,1.16,226.74,34.55,130.08,126.4,64.14,179.03,2.79,21.28,64.14,4.95,1.35,NA,4.68,9.56,92.77
2.15,6.74,0.57,0.48,1.41,1.47,96.9,60.48,65.2,3.99,0.68,2.13,3.13,2.15,68.09,3.16,NA,NA,0,0,0,1.93,16.28,0.98,0.05,1.05,1.09,184.13,160.76,160.47,6.15,0.88,7.43,8.43,1.93,88.13,2.69,3.14,NA,0,0,0,2.05,14.74,1.22,0.05,1.09,1.13,217.21,192.99,184.97,6.79,0.86,6.2,7.2,2.05,86.1,3.6,5.1,NA,0,0,0
10.12,26.88,15.97,0.11,0.61,1.21,574.55,58.13,117.46,71.71,0.46,1.23,2.66,22.35,62.36,31.16,0.84,35110.48,0.03,19.32,48.37,2.81,6.84,4.01,0.04,0.84,1.21,519.76,73.58,91.82,34.16,0.43,1.04,2.44,16.53,42.82,16.28,0.84,NA,0,14.08,47.12,-1.35,-3.28,-2.11,0.07,0.58,0.98,570.26,60.55,119.23,48.13,0.43,1.04,2.43,14.38,42.86,7.38,0.79,NA,0,17.23,55.87
-9.46,-78.59,-11.55,0.03,0.46,0.57,444.21,122.21,273.9,32.23,0.66,5.48,8.31,19.5,87.96,15.29,0.19,9266.67,2.35,35.34,86.02,16.64,61.12,13.33,0.02,0.75,1.05,291.51,122.32,110.86,49.85,59.38,218.1,3.67,40.96,59.38,57.18,0.7,NA,19.63,14.28,28.77,31.57,88.56,28.89,0.45,2.1,2.72,333.08,128.54,71.61,47.93,61.66,172.98,2.81,50.3,61.66,56.5,2.02,NA,18.51,12.82,24.42
20.46,30.64,23.85,18.15,18.9,18.9,424.24,11.7,15.7,NA,0.33,0.5,1.5,30.74,33.21,112.28,3.35,25437.33,29.19,11.98,18.58,22.59,27.99,NA,8.07,8.07,8.07,483.6,NA,43.8,NA,0.19,0.24,1.24,38.05,19.28,186.36,3.59,NA,9.96,14.43,18.24,18.02,19.92,NA,7.95,8.49,8.49,576.39,29.44,25.05,NA,0.1,0.11,1.11,32.56,9.57,282.1,4.79,NA,5.13,16.41,22.53
14.68,19.16,14.88,1.85,4.73,4.81,368.9,103.55,35.97,2.92,0.23,0.31,1.31,29.67,23.38,124.66,1.74,19419.33,0,15.19,29.52,23.73,29.76,14.38,2.78,5.21,5.24,220.6,64.81,26.64,0.65,0.2,0.25,1.25,39.01,20.27,186.18,2.42,NA,0,9.26,24.32,29.01,33.89,19.46,4.07,6.97,7,244.19,74.9,25.8,0.84,0.14,0.17,1.17,45.09,14.39,279.62,3.53,NA,0,10.79,24.29
0.02,0.09,0.01,0.23,1.27,1.27,231.27,177.12,170.4,NA,0.75,3.02,4.03,37.82,75.18,3.36,4.86,9411.07,0,24.02,97.66,6.19,28.27,NA,0.12,1.26,1.26,219.6,195.11,167.57,NA,0.78,3.56,4.56,34.48,78.06,10.28,12.39,NA,0.68,12.54,52.69,10.1,41.66,9.5,0.16,1.31,1.31,342.45,285.38,244.63,NA,0.76,3.12,4.12,32,75.71,15.85,5.12,NA,0.01,15.1,43.71
47.79,70.01,10.62,2.43,3.36,3.36,80.88,20.38,21.91,NA,0.32,0.47,1.47,47.79,31.75,159.11,8.86,NA,0,0,0,9.82,20.93,3.18,0.97,1.61,1.61,117.9,35.71,28.8,0.11,0.53,1.13,2.13,9.82,53.07,28.24,2.03,NA,22.73,0,0,22.71,62.53,9.74,0.69,1.25,1.25,156.11,54.96,92.36,0.05,0.64,1.75,2.75,23.84,63.68,42.03,1.78,NA,3.86,0.36,2.26
-2.02,-2.8,-1.4,1.76,2.53,2.53,253.28,53.87,58.51,NA,0.28,0.39,1.39,18,27.98,-7.21,2.43,11173,4.37,13.93,39.77,4.33,7.47,2.59,1.1,1.85,2.08,217.43,67.83,83.39,20.62,0.42,0.73,1.73,15.66,42.09,20.39,4.56,NA,3.08,6.77,53.66,6.26,22.03,3.06,0.77,1.2,1.25,177.79,54.71,118.65,6.28,0.72,2.52,3.52,26.39,71.6,16.13,2.71,NA,3.77,9.83,51.82
-0.37,-2.92,-0.22,0.44,1.57,1.57,213.17,32.49,50.45,NA,0.87,6.82,7.82,3.73,87.21,18.11,1.26,35907,24.48,2.41,15.38,1.46,9.06,NA,0.49,1.3,1.67,185.8,33.06,50.93,20.58,0.84,5.19,6.19,6.39,83.84,44.38,1.5,NA,46.91,1.86,10.86,6,22.42,NA,0.05,2.19,2.65,194.72,52.03,37.32,20.16,0.73,2.74,3.74,11.79,73.25,37.41,1.97,NA,44.12,2.29,9.61
-3.07,-3.72,-13.25,3.94,5.95,5.95,1569.61,524.09,261.01,0,0.17,0.21,1.21,10.03,17.39,-17.67,NA,1480.5,0,56.51,112.5,4.12,5.88,6.24,3.36,3.36,3.36,550.34,0,162.17,0,0.3,0.43,1.43,14.8,29.87,13.81,NA,NA,0,11.93,42.92,3.65,5.67,7.99,2.82,2.82,2.82,797.24,NA,280.07,NA,0.36,0.55,1.55,9.53,35.58,10.26,NA,NA,0,9.53,35.53
1.34,1.58,6.09,0.39,0.76,0.76,1654.78,91.63,246.07,NA,0.15,0.18,1.18,5.79,15.2,78.98,0.96,47431,0,20.21,28.3,11.24,12.5,NA,0.28,1.14,1.14,940.87,79.28,92.41,NA,0.1,0.11,1.11,15.36,10.1,229.16,1.01,NA,0,7.87,10.5,9.75,12.79,NA,0.1,0.99,0.99,899.91,120.66,135.22,NA,0.24,0.31,1.31,15.71,23.77,93.63,1,NA,0,11.06,14.95
24.4,83.08,11.81,0.02,1.03,1.11,176.13,124.18,123.04,9.7,0.71,2.41,3.41,24.4,70.63,43.48,1.37,NA,0,0,0,35.88,92.31,23.67,0.01,1.29,1.31,240.13,185.24,136.23,3.66,0.61,1.57,2.57,35.88,61.13,69.82,2,NA,3.77,0,0,21.65,89.28,27.08,0.16,1.13,1.15,455.36,331.02,280.35,6.59,0.76,3.12,4.12,21.65,75.75,34.32,1.93,NA,13.5,0,0
12.72,35.49,35.7,0.92,0.92,0.92,1021.46,0.28,214.36,NA,0.64,1.79,2.79,222.4,64.16,19.83,NA,-2345.7,0,588.4,-225.76,13.75,14.4,NA,22.24,22.24,22.24,519.66,0,23.11,NA,0.04,0.05,1.05,133.35,4.5,305.75,NA,NA,0,128.8,-1216.73,41.53,50.95,23.91,5.41,5.41,5.41,209.57,NA,38.33,NA,0.18,0.23,1.23,41.53,18.49,224.56,NA,NA,0,0,0
-7.11,-7.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-7.11,0,NA,NA,NA,0,NA,0,25.82,28.05,18.48,11.96,12.59,12.59,260.53,12.8,20.47,NA,0.08,0.09,1.09,30.25,7.95,325,NA,NA,0,2.35,8.66,18.7,62.91,10.63,0.23,0.87,0.87,206.79,86.41,135.81,NA,0.7,2.36,3.36,20.8,70.27,35.2,0.8,NA,0,0.88,4.63
2.56,29.49,0.53,0.11,0.79,0.97,75.59,33.84,49.81,9.57,0.91,10.53,11.53,242.64,91.32,15.58,0.53,NA,0,49.86,95.11,4.06,33.99,0.68,0.12,0.74,0.84,61.26,27.67,44.53,4.62,0.88,7.36,8.36,309.42,88.04,18.73,0.43,11671.18,0,37.29,68.52,2.34,16.53,0.44,0.27,0.81,0.98,68.85,25.92,47.76,8.18,0.86,6.05,7.05,286.29,85.82,11.58,0.6,NA,0,39.42,70.37
3.56,6.13,3.28,0.3,1.16,1.8,335.3,77.14,64.97,57.9,0.42,0.72,1.72,29.8,41.94,19.97,1.47,16258.36,7.5,24.17,77.67,-3.16,-5.39,-2.84,0.18,1.02,1.77,327.14,79.36,67.94,72,0.41,0.71,1.71,21.98,41.36,3.27,1.53,NA,8.36,16.32,69.99,1.53,2.51,1.14,0.06,1.55,2.03,272.03,109.71,68.89,34.64,0.39,0.64,1.64,27.47,38.99,15.45,1.72,NA,1.62,14.23,53.07
21.48,25.17,20.47,1.39,7.09,7.11,346.98,272.94,47.87,0.83,0.15,0.17,1.17,36.62,14.67,151.19,104.28,22997.75,0,14.43,34.8,17.02,19.44,17.62,0.75,8.03,8.05,376.84,336.08,46.16,0.85,0.12,0.14,1.14,34.72,12.46,139.45,272.59,NA,0,18.33,44.12,27.59,35.74,29.41,1.45,4.4,4.4,388.02,256.64,87.12,0.44,0.23,0.3,1.3,42.07,22.81,121.77,1267.6,NA,0,15.43,28.91
-1.16,-3.25,-3.1,0.46,0.78,0.85,973.99,153.69,477.13,34.1,0.53,1.49,2.8,2.02,64.28,21.97,0.68,NA,0.25,8.51,77.54,0.66,1.55,1.6,0.26,0.67,0.83,884.61,190.58,468.42,78.92,0.58,1.36,2.36,5.82,57.59,27.19,0.84,NA,0.06,12.54,259.41,-11.86,-28.55,-55.65,0.26,0.57,0.79,1708.05,281.15,901.99,197.13,0.58,1.41,2.41,-5.23,58.46,2.99,0.81,NA,0,31.12,-83.27
-5.3,-7.1,-7.36,4.89,6.62,9.19,505.57,56.15,32.32,84.22,0.25,0.34,1.34,19.16,25.35,-6.4,2.31,10725.29,0,33.97,129.16,-5.5,-7.32,-7.16,3.27,5.21,7.81,474.42,70.01,36.07,93.74,0.25,0.33,1.33,21.19,24.9,-6.76,2.32,NA,0,24.29,79.87,8.21,14.11,6.35,0.51,1.78,2.42,281.58,105.39,83.51,53.97,0.42,0.72,1.72,26.84,41.81,25.82,2.57,NA,0,10.17,40.84
5.87,44.04,8.68,0.01,0.27,0.46,538.43,69.32,218.13,49.71,0.83,6.21,7.51,18.18,86.68,24.02,0.59,55137.41,25.39,18.22,34.46,0.12,1.5,0.26,0.01,0.16,0.27,809.35,79.02,396.63,54.89,91.63,1157.36,12.63,11.79,91.63,10.26,0.43,16744.39,28.65,18.65,42.17,3.38,35.59,6.45,0,0.15,0.27,696.46,57.53,267.56,49.09,89.98,947.68,10.53,14.24,89.98,16.85,0.5,NA,27.48,14.99,30.14
1.84,4.56,1.59,0.03,0.37,0.96,315.33,20.56,63.58,61.1,0.6,1.48,2.48,37.04,59.7,16.31,0.95,15357.93,15.44,30.5,79.13,4.95,11.79,4.32,0.01,0.28,0.88,317.69,12.94,66.4,61.6,0.58,1.38,2.38,42.04,58.03,23.08,0.92,9251.12,12.68,23.44,51.36,9.82,19.03,8.76,0.13,0.64,1.2,324.72,29.03,60.65,52.33,0.48,0.94,1.94,48.17,48.41,40.43,1.06,NA,10.21,24.7,54.26
4.84,23.86,3.47,0.32,1.25,1.25,194.09,191.64,205.52,1.18,0.8,3.93,4.93,4.84,79.71,6.07,NA,NA,0,0,0,23.15,59.28,19.31,0.25,1.64,1.64,303.52,254.58,182.95,0.69,0.61,1.56,2.56,96.4,60.95,37.99,NA,NA,0,61.08,152.96,-2.91,-10.41,-3.14,0.68,1.38,1.39,392.79,198.47,279.94,0.78,0.72,2.58,3.58,130.97,72.06,-4.04,NA,NA,0,144.47,202.02
-4.19,-4.19,-17.3,NA,NA,NA,1152.26,NA,NA,NA,NA,NA,1,-4.19,0,NA,NA,NA,0,0,0,18.77,20.82,29.24,10,10.25,10.25,567,13.85,54.72,NA,0.1,0.11,1.11,37.74,9.85,190.63,NA,NA,0,29.54,41.5,23.94,25.98,25.66,4.96,12.73,12.73,390.22,235.44,30.31,NA,0.08,0.09,1.09,41.32,7.86,304.73,NA,NA,0,18.64,36.56
